chapter	index	quest_title	item_id	filename	source	source_texture	out_w	out_h
launch_codex	08	Liftoff	stellaris:moon_sand	by_chapter/launch_codex/08_liftoff__stellaris__moon_sand.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/moon_sand.png	512	512
launch_codex	09	First Orbit Logged	stellaris:moon_globe	by_chapter/launch_codex/09_first_orbit_logged__stellaris__moon_globe.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/globes/moon_globe.png	512	512
menagerie	00	Chapter - &eMenagerie	adorablehamsterpets:sunflower_seeds	by_chapter/menagerie/00_chapter_-_menagerie__adorablehamsterpets__sunflower_seeds.png	adorablehamsterpets-3.6.1-1.21.1+neoforge.jar	assets/adorablehamsterpets/textures/item/sunflower_seeds.png	512	512
menagerie	01	Sunflower Diplomacy	adorablehamsterpets:sunflower_seeds	by_chapter/menagerie/01_sunflower_diplomacy__adorablehamsterpets__sunflower_seeds.png	adorablehamsterpets-3.6.1-1.21.1+neoforge.jar	assets/adorablehamsterpets/textures/item/sunflower_seeds.png	512	512
menagerie	03	Proper Bedding	adorablehamsterpets:hamster_bedding	by_chapter/menagerie/03_proper_bedding__adorablehamsterpets__hamster_bedding.png	adorablehamsterpets-3.6.1-1.21.1+neoforge.jar	assets/adorablehamsterpets/textures/item/hamster_bedding.png	512	512
menagerie	04	Oak Nest	adorablehamsterpets:hamster_bed_oak	by_chapter/menagerie/04_oak_nest__adorablehamsterpets__hamster_bed_oak.png	adorablehamsterpets-3.6.1-1.21.1+neoforge.jar	assets/adorablehamsterpets/textures/block/hamster_bed_oak.png	512	512
metallurgy_void	00	Chapter - &eMetallurgy of the Void	stellaris:steel_ingot	by_chapter/metallurgy_void/00_chapter_-_metallurgy_of_the_void__stellaris__steel_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/steel_ingot.png	512	512
metallurgy_void	01	Steel Horizon	stellaris:steel_ingot	by_chapter/metallurgy_void/01_steel_horizon__stellaris__steel_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/steel_ingot.png	512	512
metallurgy_void	02	Heavy Metal	stellaris:heavy_metal_ingot	by_chapter/metallurgy_void/02_heavy_metal__stellaris__heavy_metal_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/heavy_metal_ingot.png	512	512
metallurgy_void	03	Breath of Worlds	stellaris:water_pump	by_chapter/metallurgy_void/03_breath_of_worlds__stellaris__water_pump.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/water_pump.png	512	512
metallurgy_void	04	Separation Rite	stellaris:water_separator	by_chapter/metallurgy_void/04_separation_rite__stellaris__water_separator.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/water_separator_side.png	512	512
metallurgy_void	05	Coal for the Cold Dark	stellaris:coal_generator	by_chapter/metallurgy_void/05_coal_for_the_cold_dark__stellaris__coal_generator.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/coal_generator_side.png	512	512
metallurgy_void	06	Portable Lungs	stellaris:oxygen_tank	by_chapter/metallurgy_void/06_portable_lungs__stellaris__oxygen_tank.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/oxygen_tank.png	512	512
metallurgy_void	07	Engine Fan	stellaris:engine_fan	by_chapter/metallurgy_void/07_engine_fan__stellaris__engine_fan.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/engine_fan.png	512	512
metallurgy_void	08	Big Oxygen Reserve	stellaris:big_oxygen_tank	by_chapter/metallurgy_void/08_big_oxygen_reserve__stellaris__big_oxygen_tank.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/big_oxygen_tank.png	512	512
metallurgy_void	09	Oil Finder	stellaris:oil_finder	by_chapter/metallurgy_void/09_oil_finder__stellaris__oil_finder.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/oil_finder.png	512	512
metallurgy_void	10	Pumpjack	stellaris:pumpjack	by_chapter/metallurgy_void/10_pumpjack__stellaris__pumpjack.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/pumpjack.png	512	512
metallurgy_void	11	Refinery Hymn	stellaris:fuel_refinery	by_chapter/metallurgy_void/11_refinery_hymn__stellaris__fuel_refinery.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/fuel_refinery_side.png	512	512
metallurgy_void	12	Fuel in Hand	stellaris:fuel_bucket	by_chapter/metallurgy_void/12_fuel_in_hand__stellaris__fuel_bucket.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/fuel_bucket.png	512	512
new_age	00	Chapter -  &eNew Age	create_new_age:generator_coil	by_chapter/new_age/00_chapter_-_new_age__create_new_age__generator_coil.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/generator_coil.png	512	512
new_age	01	75CD1CA790060DC4	create_new_age:thorium	by_chapter/new_age/01_75cd1ca790060dc4__create_new_age__thorium.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/thorium.png	512	512
new_age	02	05FC8AF8C9E4980D	create_new_age:basic_energiser	by_chapter/new_age/02_05fc8af8c9e4980d__create_new_age__basic_energiser.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/basic_energiser.png	528	528
new_age	03	FE in create?	create_new_age:generator_coil	by_chapter/new_age/03_fe_in_create__create_new_age__generator_coil.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/generator_coil.png	512	512
new_age	04	0148D094A35294EB	create_new_age:radioactive_thorium	by_chapter/new_age/04_0148d094a35294eb__create_new_age__radioactive_thorium.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/radioactive_thorium.png	512	512
new_age	05	02903C6F107C8DA0	create_new_age:nuclear_fuel	by_chapter/new_age/05_02903c6f107c8da0__create_new_age__nuclear_fuel.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/nuclear_fuel.png	512	512
new_age	06	Generating heat	create_new_age:basic_solar_heating_plate	by_chapter/new_age/06_generating_heat__create_new_age__basic_solar_heating_plate.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/basic_solar_heating_plate.png	512	512
new_age	07	30C1D45E7545FA6C	create_new_age:heat_pipe	by_chapter/new_age/07_30c1d45e7545fa6c__create_new_age__heat_pipe.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/heat_pipe.png	512	512
new_age	08	21A6AC286292BA6D	create_new_age:heater	by_chapter/new_age/08_21a6ac286292ba6d__create_new_age__heater.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/heater_top_0.png	512	512
new_age	09	Better solar	create_new_age:overcharged_iron	by_chapter/new_age/09_better_solar__create_new_age__overcharged_iron.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_iron.png	512	512
new_age	10	35531399E9E36DF4	create_new_age:advanced_solar_heating_plate	by_chapter/new_age/10_35531399e9e36df4__create_new_age__advanced_solar_heating_plate.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/advanced_solar_heating_plate.png	512	512
new_age	11	4241A5A7C8AF13B7	create_new_age:overcharged_iron	by_chapter/new_age/11_4241a5a7c8af13b7__create_new_age__overcharged_iron.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_iron.png	512	512
new_age	12	Strange rock?	create_new_age:magnetite_block	by_chapter/new_age/12_strange_rock__create_new_age__magnetite_block.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/magnetite_block.png	512	512
new_age	13	Energy transporting	create_new_age:electrical_connector	by_chapter/new_age/13_energy_transporting__create_new_age__electrical_connector.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/electrical_connector.png	512	512
new_age	14	5D19586551060173	create_new_age:copper_wire	by_chapter/new_age/14_5d19586551060173__create_new_age__copper_wire.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/copper_wire.png	512	512
new_age	15	1FAFD4CD5C52D00A	create_new_age:advanced_energiser	by_chapter/new_age/15_1fafd4cd5c52d00a__create_new_age__advanced_energiser.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/advanced_energiser.png	528	528
new_age	16	2A591D6E9FFCC960	create_new_age:overcharged_gold	by_chapter/new_age/16_2a591d6e9ffcc960__create_new_age__overcharged_gold.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_gold.png	512	512
new_age	17	1A40F1A86E379946	create_new_age:overcharged_diamond	by_chapter/new_age/17_1a40f1a86e379946__create_new_age__overcharged_diamond.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_diamond.png	512	512
new_age	18	135215C7296928E0	create_new_age:reinforced_energiser	by_chapter/new_age/18_135215c7296928e0__create_new_age__reinforced_energiser.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/reinforced_energiser.png	528	528
new_age	19	7C0C87AECC742AC0	create_new_age:basic_motor	by_chapter/new_age/19_7c0c87aecc742ac0__create_new_age__basic_motor.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/basic_motor.png	512	512
new_age	20	54F8647AE669E770	create_new_age:redstone_magnet	by_chapter/new_age/20_54f8647ae669e770__create_new_age__redstone_magnet.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/redstone_magnet.png	512	512
new_age	21	71D78E37E0CC41AE	create_new_age:layered_magnet	by_chapter/new_age/21_71d78e37e0cc41ae__create_new_age__layered_magnet.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/layered_magnet.png	512	512
new_age	22	24717E4628C2C649	create_new_age:fluxuated_magnetite	by_chapter/new_age/22_24717e4628c2c649__create_new_age__fluxuated_magnetite.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/fluxuated_magnetite.png	512	512
new_age	23	046435AD378CE0C8	create_new_age:netherite_magnet	by_chapter/new_age/23_046435ad378ce0c8__create_new_age__netherite_magnet.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/netherite_magnet.png	512	512
new_age	24	7278129C5382C706	create_new_age:overcharged_iron_wire	by_chapter/new_age/24_7278129c5382c706__create_new_age__overcharged_iron_wire.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_iron_wire.png	512	512
new_age	25	2E8F0AB4BBA1C1A3	create_new_age:overcharged_golden_wire	by_chapter/new_age/25_2e8f0ab4bba1c1a3__create_new_age__overcharged_golden_wire.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_golden_wire.png	512	512
new_age	26	4AC30E5D57FBB398	create_new_age:overcharged_diamond_wire	by_chapter/new_age/26_4ac30e5d57fbb398__create_new_age__overcharged_diamond_wire.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/item/overcharged_diamond_wire.png	512	512
new_age	27	30D7DB66D96F6059	create_new_age:advanced_motor	by_chapter/new_age/27_30d7db66d96f6059__create_new_age__advanced_motor.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/advanced_motor.png	512	512
new_age	28	5469CFB53C43F874	minecraft:stone	by_chapter/new_age/28_5469cfb53c43f874__minecraft__stone.png	1.21.1.jar	assets/minecraft/textures/block/stone.png	512	512
new_age	29	75CE85AB23847F4C	minecraft:clay	by_chapter/new_age/29_75ce85ab23847f4c__minecraft__clay.png	1.21.1.jar	assets/minecraft/textures/block/clay.png	512	512
new_age	30	Generating thorium	create:mechanical_mixer	by_chapter/new_age/30_generating_thorium__create__mechanical_mixer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/mixer_base_side.png	512	512
new_age	31	05BC7CBC05B15830	create_new_age:heat_pump	by_chapter/new_age/31_05bc7cbc05b15830__create_new_age__heat_pump.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/heat_pump.png	512	512
new_age	32	7FD0E84C5EBA6702	create_new_age:reactor_casing	by_chapter/new_age/32_7fd0e84c5eba6702__create_new_age__reactor_casing.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/reactor_casing.png	512	512
new_age	33	Reactor 101	create_new_age:reactor_glass	by_chapter/new_age/33_reactor_101__create_new_age__reactor_glass.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/reactor_glass.png	512	512
new_age	34	Inserting fuel 	create:andesite_funnel	by_chapter/new_age/34_inserting_fuel__create__andesite_funnel.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_block.png	512	512
new_age	35	Inserting fuel and pumping out heat	create_new_age:reactor_fuel_acceptor	by_chapter/new_age/35_inserting_fuel_and_pumping_out_heat__create_new_age__reactor_fuel_acceptor.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/reactor_fuel_acceptor.png	512	512
new_age	36	Uh oh!	create_new_age:corium	by_chapter/new_age/36_uh_oh__create_new_age__corium.png	create-new-age-1.2.0+neoforge-mc1.21.1.jar	assets/create_new_age/textures/block/corium.png	512	512
orbital_dockyards	00	Chapter - &eOrbital Dockyards	stellaris:antenna	by_chapter/orbital_dockyards/00_chapter_-_orbital_dockyards__stellaris__antenna.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/antenna_side.png	512	512
orbital_dockyards	01	Antenna Writ	stellaris:antenna	by_chapter/orbital_dockyards/01_antenna_writ__stellaris__antenna.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/antenna_side.png	512	512
orbital_dockyards	02	Tier I Base Module	stellaris:base_module_tier_1	by_chapter/orbital_dockyards/02_tier_i_base_module__stellaris__base_module_tier_1.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/module/base_module_tier_1.png	512	512
orbital_dockyards	03	Upgrade Station	stellaris:upgrade_station	by_chapter/orbital_dockyards/03_upgrade_station__stellaris__upgrade_station.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/upgrade_station.png	512	512
orbital_dockyards	04	Small Station Tithe	stellaris:steel_ingot	by_chapter/orbital_dockyards/04_small_station_tithe__stellaris__steel_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/steel_ingot.png	512	512
orbital_dockyards	05	Heavy Tithe	stellaris:heavy_metal_ingot	by_chapter/orbital_dockyards/05_heavy_tithe__stellaris__heavy_metal_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/heavy_metal_ingot.png	512	512
orbital_dockyards	07	Tier II Base Module	stellaris:base_module_tier_2	by_chapter/orbital_dockyards/07_tier_ii_base_module__stellaris__base_module_tier_2.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/module/base_module_tier_2.png	512	512
orbital_dockyards	08	Medium Tithe: Steel	stellaris:steel_ingot	by_chapter/orbital_dockyards/08_medium_tithe_steel__stellaris__steel_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/steel_ingot.png	512	512
orbital_dockyards	09	Medium Tithe: Heavy	stellaris:heavy_metal_ingot	by_chapter/orbital_dockyards/09_medium_tithe_heavy__stellaris__heavy_metal_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/heavy_metal_ingot.png	512	512
orbital_dockyards	11	Gravity Normalizer	stellaris:gravity_normalizer_module	by_chapter/orbital_dockyards/11_gravity_normalizer__stellaris__gravity_normalizer_module.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/module/gravity_normalizer_module.png	512	512
orbital_dockyards	12	Jet Module	stellaris:jet_module	by_chapter/orbital_dockyards/12_jet_module__stellaris__jet_module.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/module/jet_module.png	512	512
orbital_dockyards	13	Auto Feeder	stellaris:auto_feeder_module	by_chapter/orbital_dockyards/13_auto_feeder__stellaris__auto_feeder_module.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/module/auto_feeder_module.png	512	512
orbital_dockyards	14	Big Tithe: Steel	stellaris:steel_ingot	by_chapter/orbital_dockyards/14_big_tithe_steel__stellaris__steel_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/steel_ingot.png	512	512
orbital_dockyards	15	Big Tithe: Heavy	stellaris:heavy_metal_ingot	by_chapter/orbital_dockyards/15_big_tithe_heavy__stellaris__heavy_metal_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/heavy_metal_ingot.png	512	512
orbital_dockyards	17	Vacuumator	stellaris:vacuumator	by_chapter/orbital_dockyards/17_vacuumator__stellaris__vacuumator.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/vacuumator_side.png	512	512
pantry_seeds	00	Chapter - &ePantry of Many Seeds	pamhc2crops:tomatoitem	by_chapter/pantry_seeds/00_chapter_-_pantry_of_many_seeds__pamhc2crops__tomatoitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/tomatoitem.png	512	512
pantry_seeds	01	Tomato Doctrine	pamhc2crops:tomatoitem	by_chapter/pantry_seeds/01_tomato_doctrine__pamhc2crops__tomatoitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/tomatoitem.png	512	512
pantry_seeds	02	Corn Gospel	pamhc2crops:cornitem	by_chapter/pantry_seeds/02_corn_gospel__pamhc2crops__cornitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/cornitem.png	512	512
pantry_seeds	03	Lettuce Compact	pamhc2crops:lettuceitem	by_chapter/pantry_seeds/03_lettuce_compact__pamhc2crops__lettuceitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/lettuceitem.png	512	512
pantry_seeds	04	Barley Tithe	pamhc2crops:barleyitem	by_chapter/pantry_seeds/04_barley_tithe__pamhc2crops__barleyitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/barleyitem.png	512	512
pantry_seeds	05	Onion Tears	pamhc2crops:onionitem	by_chapter/pantry_seeds/05_onion_tears__pamhc2crops__onionitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/onionitem.png	512	512
pantry_seeds	06	Rice Fields	pamhc2crops:riceitem	by_chapter/pantry_seeds/06_rice_fields__pamhc2crops__riceitem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/riceitem.png	512	512
pantry_seeds	07	Seed Vault	pamhc2crops:tomatoseeditem	by_chapter/pantry_seeds/07_seed_vault__pamhc2crops__tomatoseeditem.png	pamhc2crops-NEOFORGE-1.21.1-1.0.0.jar	assets/pamhc2crops/textures/item/tomatoseeditem.png	512	512
personal_relics	00	Chapter - &ePersonal Relics	create_jetpack:jetpack	by_chapter/personal_relics/00_chapter_-_personal_relics__create_jetpack__jetpack.png	create_jetpack-forge-5.1.2.jar	assets/create_jetpack/textures/block/jetpack.png	512	512
personal_relics	01	Backborne Ambition	create_jetpack:jetpack	by_chapter/personal_relics/01_backborne_ambition__create_jetpack__jetpack.png	create_jetpack-forge-5.1.2.jar	assets/create_jetpack/textures/block/jetpack.png	512	512
personal_relics	03	Netherite Ascent	create_jetpack:netherite_jetpack	by_chapter/personal_relics/03_netherite_ascent__create_jetpack__netherite_jetpack.png	create_jetpack-forge-5.1.2.jar	assets/create_jetpack/textures/block/netherite_jetpack.png	512	512
rubber_road	00	Chapter - &eRubber Road	automobility:automobile_assembler	by_chapter/rubber_road/00_chapter_-_rubber_road__automobility__automobile_assembler.png	automobility-0.5.0.h+1.21.1-neoforge.jar	assets/automobility/textures/block/automobile_assembler_side.png	512	512
rubber_road	01	Garage Writ	automobility:automobile_assembler	by_chapter/rubber_road/01_garage_writ__automobility__automobile_assembler.png	automobility-0.5.0.h+1.21.1-neoforge.jar	assets/automobility/textures/block/automobile_assembler_side.png	512	512
rubber_road	02	Frame First	automobility:automobile_frame	by_chapter/rubber_road/02_frame_first__automobility__automobile_frame.png	1.21.1.jar	assets/minecraft/textures/block/stone.png	512	512
rubber_road	03	Wheel Gospel	automobility:automobile_wheel	by_chapter/rubber_road/03_wheel_gospel__automobility__automobile_wheel.png	1.21.1.jar	assets/minecraft/textures/block/stone.png	512	512
rubber_road	04	Engine Hymn	automobility:automobile_engine	by_chapter/rubber_road/04_engine_hymn__automobility__automobile_engine.png	1.21.1.jar	assets/minecraft/textures/block/stone.png	512	512
rubber_road	06	Crowbar Diplomacy	automobility:crowbar	by_chapter/rubber_road/06_crowbar_diplomacy__automobility__crowbar.png	automobility-0.5.0.h+1.21.1-neoforge.jar	assets/automobility/textures/item/crowbar.png	512	512
rubber_road	07	Pressure Plate Pit	automobility:automobile_pressure_plate	by_chapter/rubber_road/07_pressure_plate_pit__automobility__automobile_pressure_plate.png	automobility-0.5.0.h+1.21.1-neoforge.jar	assets/automobility/textures/block/automobile_pressure_plate.png	512	512
salt_and_sail	00	Chapter - &eSalt \& Sail	smallships:oak_cog	by_chapter/salt_and_sail/00_chapter_-_salt_sail__smallships__oak_cog.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/ship/oak_cog.png	512	512
salt_and_sail	01	Cloth Before Keel	smallships:sail	by_chapter/salt_and_sail/01_cloth_before_keel__smallships__sail.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/sail.png	512	512
salt_and_sail	02	Humble Boats	minecraft:oak_boat	by_chapter/salt_and_sail/02_humble_boats__minecraft__oak_boat.png	1.21.1.jar	assets/minecraft/textures/item/oak_boat.png	512	512
salt_and_sail	03	Maiden Voyage	smallships:oak_cog	by_chapter/salt_and_sail/03_maiden_voyage__smallships__oak_cog.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/ship/oak_cog.png	512	512
salt_and_sail	04	Longship Ambition	smallships:oak_drakkar	by_chapter/salt_and_sail/04_longship_ambition__smallships__oak_drakkar.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/ship/oak_drakkar.png	512	512
salt_and_sail	05	Harbor Compact	smallships:oak_galley	by_chapter/salt_and_sail/05_harbor_compact__smallships__oak_galley.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/ship/oak_galley.png	512	512
salt_and_sail	06	Brigantine Writ	smallships:oak_brigg	by_chapter/salt_and_sail/06_brigantine_writ__smallships__oak_brigg.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/ship/oak_brigg.png	512	512
salt_and_sail	07	Ship Cannon	smallships:cannon	by_chapter/salt_and_sail/07_ship_cannon__smallships__cannon.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/cannon_iron.png	512	512
salt_and_sail	08	Powder for the Tide	smallships:cannon_ball	by_chapter/salt_and_sail/08_powder_for_the_tide__smallships__cannon_ball.png	smallships-neoforge-1.21.1-2.0.0-b2.1.jar	assets/smallships/textures/item/cannon_ball.png	512	512
siegewrights	00	Chapter - &eSiegewrights	createbigcannons:cannon_builder	by_chapter/siegewrights/00_chapter_-_siegewrights__createbigcannons__cannon_builder.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/axis.png	512	512
siegewrights	01	Letters of Marque	createbigcannons:cannon_builder	by_chapter/siegewrights/01_letters_of_marque__createbigcannons__cannon_builder.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/axis.png	512	512
siegewrights	02	Cast Iron Heart	createbigcannons:wrought_iron_cannon_chamber	by_chapter/siegewrights/02_cast_iron_heart__createbigcannons__wrought_iron_cannon_chamber.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/cannon_chamber/wrought_iron_cannon_chamber_side.png	512	512
siegewrights	03	Powder and Shot	createbigcannons:powder_charge	by_chapter/siegewrights/03_powder_and_shot__createbigcannons__powder_charge.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/powder_charge_top.png	512	512
siegewrights	05	Siege Mobility	createbigcannons:cannon_carriage	by_chapter/siegewrights/05_siege_mobility__createbigcannons__cannon_carriage.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/cannon_carriage/side.png	512	512
siegewrights	06	Kinetic Mount	createbigcannons:cannon_mount	by_chapter/siegewrights/06_kinetic_mount__createbigcannons__cannon_mount.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/cannon_mount/cannon_mount_side_shaft.png	512	512
siegewrights	07	Steel Barrel	createbigcannons:steel_cannon_barrel	by_chapter/siegewrights/07_steel_barrel__createbigcannons__steel_cannon_barrel.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/cannon_barrel/steel_cannon_barrel_side.png	512	512
siegewrights	08	Loader's Creed	createbigcannons:cannon_loader	by_chapter/siegewrights/08_loaders_creed__createbigcannons__cannon_loader.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/axis.png	512	512
siegewrights	09	High Explosive Doctrine	createbigcannons:he_shell	by_chapter/siegewrights/09_high_explosive_doctrine__createbigcannons__he_shell.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/block/projectile/he_shell_top.png	512	512
siegewrights	10	Welder's Oath	createbigcannons:cannon_welder	by_chapter/siegewrights/10_welders_oath__createbigcannons__cannon_welder.png	createbigcannons-5.11.7+mc.1.21.1.jar	assets/createbigcannons/textures/item/cannon_welder.png	512	512
skywrights_leviathan	00	Chapter - &eSkywright's Leviathan	aeronautics:andesite_propeller	by_chapter/skywrights_leviathan/00_chapter_-_skywrights_leviathan__aeronautics__andesite_propeller.png	create-aeronautics-bundled-1.21.1-1.3.0.jar!dev.eriksonn.aeronautics.aeronautics-neoforge-1.21.1-1.3.0.jar	assets/aeronautics/textures/block/propeller.png	512	512
skywrights_leviathan	01	Aviator's Writ	aeronautics:aviators_goggles	by_chapter/skywrights_leviathan/01_aviators_writ__aeronautics__aviators_goggles.png	create-aeronautics-bundled-1.21.1-1.3.0.jar!dev.eriksonn.aeronautics.aeronautics-neoforge-1.21.1-1.3.0.jar	assets/aeronautics/textures/item/aviators_goggles.png	512	512
skywrights_leviathan	02	Honey Compact	simulated:honey_glue	by_chapter/skywrights_leviathan/02_honey_compact__simulated__honey_glue.png	create-aeronautics-bundled-1.21.1-1.3.0.jar!dev.simulated_team.simulated.simulated-neoforge-1.21.1-1.3.0.jar	assets/simulated/textures/item/honey_glue.png	512	512
skywrights_leviathan	03	Physics Assembler	simulated:physics_assembler	by_chapter/skywrights_leviathan/03_physics_assembler__simulated__physics_assembler.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing.png	512	512
